Title:,"Time Series, Area-Averaged of NO2 Total Column (30% Cloud Screened) daily 0.25 deg. [OMI ()"
2006-12-16,2.93692655e+16
2006-12-17,-1.267651e+30
2006-12-18,4.95933431e+16
2006-12-19,2.78801832e+16
2006-12-20,1.98815088e+16
2006-12-21,2.5494855e+16
2006-12-22,2.73976028e+16
2006-12-23,2.13697129e+16
2006-12-24,3.01381785e+16
2006-12-25,1.96984638e+16
2006-12-26,-1.267651e+30
2006-12-27,3.69547979e+15
2006-12-28,1.04661127e+16
2006-12-29,2.60126305e+16
2006-12-30,2.60229792e+16
2006-12-31,2.06991761e+16
2007-01-01,-1.267651e+30
2007-01-02,-1.267651e+30
2007-01-03,6.9355964e+15
2007-01-04,2.22247421e+16
2007-01-05,3.29915508e+16
2007-01-06,-1.267651e+30
2007-01-07,1.75931846e+16
2007-01-08,1.56567933e+16
2007-01-09,3.64479343e+16
2007-01-10,3.55053307e+16
2007-01-11,6.71722062e+16
2007-01-12,2.67272508e+16
2007-01-13,2.35436557e+16
2007-01-14,2.2803111e+16
2007-01-15,3.07983472e+16
2007-01-16,5.42518665e+16
2007-01-17,3.59363414e+16
2007-01-18,2.36382115e+16
2007-01-19,3.92206148e+16
2007-01-20,3.4601996e+16
2007-01-21,3.27825899e+16
2007-01-22,1.73435225e+16
2007-01-23,6.54971689e+16
2007-01-24,3.03691661e+16
2007-01-25,5.23448538e+16
2007-01-26,-1.267651e+30
2007-01-27,-1.267651e+30
2007-01-28,2.95429776e+16
2007-01-29,4.26003117e+16
2007-01-30,1.3914558e+16
2007-01-31,1.38388045e+16
2007-02-01,3.06324262e+16
2007-02-02,3.00502004e+16
2007-02-03,-1.267651e+30
2007-02-04,2.35711477e+16
2007-02-05,2.88006441e+16
2007-02-06,4.02134008e+16
2007-02-07,2.95701498e+16
2007-02-08,-1.267651e+30
2007-02-09,-1.267651e+30
2007-02-10,1.19357957e+16
2007-02-11,2.48130547e+16
2007-02-12,4.83771587e+16
2007-02-13,-1.267651e+30
2007-02-14,1.28848568e+16
2007-02-15,1.53313689e+16
2007-02-16,2.28551294e+16
2007-02-17,-1.267651e+30
2007-02-18,3.14626777e+16
2007-02-19,2.20819666e+16
2007-02-20,3.50364899e+16
2007-02-21,2.74330277e+16
2007-02-22,4.43682921e+16
2007-02-23,1.54188886e+16
2007-02-24,2.2166047e+16
2007-02-25,-1.267651e+30
2007-02-26,2.59285307e+16
2007-02-27,5.27972642e+16
2007-02-28,-1.267651e+30
2007-03-01,2.6068493e+16
2007-03-02,-1.267651e+30
2007-03-03,-1.267651e+30
2007-03-04,-1.267651e+30
2007-03-05,-1.267651e+30
2007-03-06,1.51097937e+16
2007-03-07,1.03107143e+16
2007-03-08,-1.267651e+30
2007-03-09,1.32483012e+16
2007-03-10,-1.267651e+30
2007-03-11,8.23169191e+15
2007-03-12,1.62208513e+16
2007-03-13,2.46190081e+16
2007-03-14,4.60108894e+16
2007-03-15,2.83698718e+16
2007-03-16,-1.267651e+30
2007-03-17,1.98355076e+16
2007-03-18,3.21649908e+16
2007-03-19,2.20820482e+16
2007-03-20,-1.267651e+30
2007-03-21,-1.267651e+30
2007-03-22,5.55748528e+15
2007-03-23,4.7991243e+16
2007-03-24,-1.267651e+30
2007-03-25,2.64847333e+16
2007-03-26,2.48347422e+16
2007-03-27,-1.267651e+30
2007-03-28,-1.267651e+30
2007-03-29,-1.267651e+30
2007-03-30,3.16229358e+16
2007-03-31,-1.267651e+30
2007-04-01,-1.267651e+30
2007-04-02,1.72383462e+16
2007-04-03,8.30385487e+15
2007-04-04,1.51175558e+16
2007-04-05,3.17994783e+16
2007-04-06,3.88795902e+16
2007-04-07,8.66991171e+15
2007-04-08,1.3562375e+16
2007-04-09,2.09848838e+16
2007-04-10,9.46909185e+15
2007-04-11,3.64608235e+16
2007-04-12,-1.267651e+30
2007-04-13,-1.267651e+30
2007-04-14,1.92254741e+16
2007-04-15,1.79825159e+16
2007-04-16,-1.267651e+30
2007-04-17,1.63131834e+16
2007-04-18,3.24778576e+16
2007-04-19,1.21789714e+16
2007-04-20,-1.267651e+30
2007-04-21,1.73346609e+16
2007-04-22,-1.267651e+30
2007-04-23,2.64134304e+16
2007-04-24,-1.267651e+30
2007-04-25,1.51301927e+16
2007-04-26,3.18030667e+16
2007-04-27,2.44274053e+16
2007-04-28,2.11078315e+16
2007-04-29,1.35049706e+16
