Title:,"Time Series, Area-Averaged of NO2 Total Column (30% Cloud Screened) daily 0.25 deg. [OMI ()"
2006-12-16,2.74718671e+15
2006-12-17,6.02156938e+15
2006-12-18,1.13461848e+16
2006-12-19,9.80368269e+15
2006-12-20,1.19846757e+16
2006-12-21,1.84360483e+16
2006-12-22,1.06677174e+16
2006-12-23,7.36550116e+15
2006-12-24,8.76654526e+15
2006-12-25,-1.267651e+30
2006-12-26,1.07627478e+16
2006-12-27,5.69050042e+15
2006-12-28,7.67865044e+15
2006-12-29,8.35735835e+15
2006-12-30,8.04353798e+15
2006-12-31,1.01639606e+16
2007-01-01,5.53718995e+15
2007-01-02,7.63887099e+15
2007-01-03,1.16637203e+16
2007-01-04,1.86674977e+16
2007-01-05,5.97424206e+15
2007-01-06,5.8729356e+15
2007-01-07,5.24232702e+15
2007-01-08,7.29678597e+15
2007-01-09,7.89241902e+15
2007-01-10,1.21466389e+16
2007-01-11,7.1918014e+15
2007-01-12,9.10489688e+15
2007-01-13,7.61415023e+15
2007-01-14,7.61313555e+15
2007-01-15,8.00621149e+15
2007-01-16,1.00548524e+16
2007-01-17,1.04433633e+16
2007-01-18,8.73386646e+15
2007-01-19,9.77736098e+15
2007-01-20,1.11170407e+16
2007-01-21,5.64986573e+15
2007-01-22,7.90133108e+15
2007-01-23,1.1428268e+16
2007-01-24,1.14676099e+16
2007-01-25,1.12990378e+16
2007-01-26,-1.267651e+30
2007-01-27,5.05979091e+15
2007-01-28,6.74065321e+15
2007-01-29,1.2950412e+16
2007-01-30,5.8125199e+15
2007-01-31,3.58356421e+15
2007-02-01,5.50624739e+15
2007-02-02,9.26890987e+15
2007-02-03,7.79188833e+15
2007-02-04,5.7015358e+15
2007-02-05,9.67814187e+15
2007-02-06,1.29647432e+16
2007-02-07,1.69898631e+16
2007-02-08,1.23909173e+16
2007-02-09,4.61659753e+15
2007-02-10,1.47976409e+16
2007-02-11,4.39046992e+15
2007-02-12,5.46402411e+15
2007-02-13,6.7003895e+15
2007-02-14,8.61108677e+15
2007-02-15,9.07676699e+15
2007-02-16,8.71306164e+15
2007-02-17,5.88946317e+15
2007-02-18,7.6075945e+15
2007-02-19,6.82732618e+15
2007-02-20,7.70744015e+15
2007-02-21,1.33561725e+16
2007-02-22,6.65069297e+15
2007-02-23,7.12183048e+15
2007-02-24,7.64598561e+15
2007-02-25,4.30995324e+15
2007-02-26,5.95378513e+15
2007-02-27,-1.267651e+30
2007-02-28,7.79974651e+15
2007-03-01,-1.267651e+30
2007-03-02,9.2006521e+15
2007-03-03,6.19275926e+15
2007-03-04,5.69437609e+15
2007-03-05,8.36875612e+15
2007-03-06,9.24717411e+15
2007-03-07,9.09602562e+15
2007-03-08,9.19457794e+15
2007-03-09,1.23669074e+16
2007-03-10,7.96060646e+15
2007-03-11,5.88412935e+15
2007-03-12,8.35432664e+15
2007-03-13,8.87466032e+15
2007-03-14,8.72380389e+15
2007-03-15,9.26574018e+15
2007-03-16,1.06640666e+16
2007-03-17,7.4669456e+15
2007-03-18,5.98257537e+15
2007-03-19,5.0936009e+15
2007-03-20,8.48801985e+15
2007-03-21,6.10882379e+15
2007-03-22,9.70603875e+15
2007-03-23,7.58377891e+15
2007-03-24,6.55297012e+15
2007-03-25,6.38856843e+15
2007-03-26,7.16495249e+15
2007-03-27,6.77198392e+15
2007-03-28,8.34237375e+15
2007-03-29,9.35297741e+15
2007-03-30,9.88535256e+15
2007-03-31,-1.267651e+30
2007-04-01,5.76129114e+15
2007-04-02,8.94786267e+15
2007-04-03,8.1721336e+15
2007-04-04,9.22579269e+15
2007-04-05,9.84632527e+15
2007-04-06,8.63988399e+15
2007-04-07,5.61228316e+15
2007-04-08,3.89818533e+15
2007-04-09,6.39024884e+15
2007-04-10,6.75087093e+15
2007-04-11,7.26049404e+15
2007-04-12,6.93308439e+15
2007-04-13,8.13802296e+15
2007-04-14,5.65759721e+15
2007-04-15,4.91069112e+15
2007-04-16,9.10091759e+15
2007-04-17,8.17687578e+15
2007-04-18,7.57979103e+15
2007-04-19,1.12026706e+16
2007-04-20,4.16725242e+15
2007-04-21,5.37712779e+15
2007-04-22,4.33029099e+15
2007-04-23,8.25658822e+15
2007-04-24,8.10674594e+15
2007-04-25,8.754922e+15
2007-04-26,9.78863849e+15
2007-04-27,8.65601427e+15
2007-04-28,7.48515626e+15
2007-04-29,5.57477736e+15
